,total_consumption,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase,conditions_clear,conditions_overcast,conditions_partiallycloudy,conditions_rain,conditions_rainovercast,conditions_rainpartiallycloudy,conditions_snowovercast,conditions_snowpartiallycloudy,conditions_snowrain,conditions_snowrainovercast,conditions_snowrainpartiallycloudy,day_length,is_holiday
2010-08-02,549.482,183.244,346892.19,2449.2,0.0,536.0,4191.0,22.7,16.6,18.8,22.7,16.6,18.8,13.7,72.9,7.353,100,20.83,0.0,0.0,40.5,11.7,306.2,1016.8,71.2,38.1,0.74,False,False,False,False,False,True,False,False,False,False,False,15.041944444444445,False
2010-08-03,615.212,177.11599999999999,347762.45,2668.4,0.0,527.0,4096.0,23.8,13.6,18.7,23.8,13.6,18.7,11.0,63.9,0.278,100,8.33,0.0,0.0,29.1,13.1,292.0,1017.7,28.2,32.2,0.75,False,False,False,False,False,True,False,False,False,False,False,14.994444444444444,False
2010-08-04,543.356,179.432,347613.05,2408.0,0.0,532.0,4116.0,22.4,14.9,18.6,22.4,14.9,18.6,12.2,67.0,3.056,100,12.5,0.0,0.0,42.5,18.5,241.0,1011.2,84.7,37.6,0.81,False,False,False,False,False,True,False,False,False,False,False,14.946388888888889,False
2010-08-05,533.476,173.68,348277.52,2353.8,0.0,517.0,4013.0,20.6,13.5,17.2,20.6,13.5,17.2,9.5,63.3,0.021,100,8.33,0.0,0.0,44.2,19.7,310.8,1012.6,60.3,34.8,0.84,False,False,False,False,False,True,False,False,False,False,False,14.898055555555555,False
2010-08-06,524.746,164.584,346972.66,2309.2,0.0,507.0,3947.0,22.5,11.6,17.7,22.5,11.6,17.7,9.2,59.6,0.071,100,4.17,0.0,0.0,23.5,11.3,252.4,1018.2,36.1,39.5,0.88,False,False,False,False,False,True,False,False,False,False,False,14.848888888888888,False
2010-08-07,527.476,168.026,347508.07,2330.0,0.0,520.0,3968.0,25.9,14.6,19.5,25.9,14.6,19.5,12.3,64.9,1.09,100,12.5,0.0,0.0,53.6,20.7,235.7,1017.8,74.5,34.9,0.91,False,False,False,False,False,True,False,False,False,False,False,14.799166666666666,False
2010-08-08,528.46,168.092,346657.63,2337.8,0.0,526.0,3958.0,24.5,14.6,18.9,24.5,14.6,18.9,13.0,71.4,0.0,0,0.0,0.0,0.0,25.2,12.1,299.9,1019.2,60.3,31.5,0.94,False,False,True,False,False,False,False,False,False,False,False,14.749166666666667,False
2010-08-09,535.064,171.492,347139.74,2359.4,0.0,515.0,4042.0,26.5,16.9,21.3,26.5,16.9,21.3,11.9,57.7,0.0,0,0.0,0.0,0.0,20.5,11.0,345.1,1017.2,49.8,30.2,0.98,False,False,True,False,False,False,False,False,False,False,False,14.698333333333334,False
2010-08-10,544.758,181.808,348414.72,2397.4,0.0,525.0,4141.0,24.7,14.9,19.9,24.7,14.9,19.9,12.8,65.0,1.224,100,8.33,0.0,0.0,42.6,21.7,242.9,1015.3,59.6,30.2,0.0,False,False,False,False,False,True,False,False,False,False,False,14.647222222222222,False
2010-08-11,542.002,176.064,346381.73,2407.2,0.0,542.0,4118.0,23.8,17.0,19.5,23.8,17.0,19.5,15.8,80.0,1.011,100,33.33,0.0,0.0,31.3,16.1,227.6,1014.4,86.4,34.7,0.04,False,False,False,False,False,True,False,False,False,False,False,14.595555555555556,False
2010-08-12,529.698,169.098,346744.7,2338.2,0.0,514.0,3982.0,21.8,13.4,17.8,21.8,13.4,17.8,10.4,63.6,0.0,0,0.0,0.0,0.0,29.5,15.8,311.1,1016.2,57.1,38.0,0.08,False,False,True,False,False,False,False,False,False,False,False,14.543611111111112,False
2010-08-13,534.294,165.538,347027.27,2353.8,0.0,508.0,4097.0,20.8,13.7,17.1,20.8,13.7,17.1,10.2,64.8,0.378,100,8.33,0.0,0.0,31.6,14.2,285.7,1018.0,67.2,36.4,0.11,False,False,False,False,False,True,False,False,False,False,False,14.491388888888888,False
2010-08-14,554.27,160.51,347278.86,2424.2,0.0,512.0,4471.0,20.9,13.3,16.6,20.9,13.3,16.6,10.8,69.4,6.941,100,16.67,0.0,0.0,23.6,11.8,310.1,1016.4,52.6,33.9,0.15,False,False,False,False,False,True,False,False,False,False,False,14.438333333333333,False
2010-08-15,1055.986,206.77,348028.74,4552.4,0.0,4361.0,5282.0,16.8,14.4,15.3,16.8,14.4,15.3,13.1,86.9,17.984,100,58.33,0.0,0.0,40.4,18.8,332.7,1015.7,80.6,16.6,0.18,False,False,False,False,False,True,False,False,False,False,False,14.385277777777778,True
2010-08-16,1129.73,185.016,347150.82,4921.2,1530.0,463.0,7328.0,18.2,13.6,15.4,18.2,13.6,15.4,12.4,82.5,15.239,100,66.67,0.0,0.0,46.4,20.5,294.5,1015.5,86.8,21.7,0.25,False,False,False,False,False,True,False,False,False,False,False,14.331666666666667,False
2010-08-17,978.202,138.356,304132.12,4155.4,940.0,741.0,5488.0,18.9,14.7,16.8,18.9,14.7,16.8,11.9,73.3,0.021,100,4.17,0.0,0.0,41.3,17.1,248.8,1015.1,82.6,25.7,0.25,False,False,False,False,False,True,False,False,False,False,False,14.278055555555556,False
2010-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,14.8,17.4,20.6,14.8,17.4,11.0,68.5,0.037,100,8.33,0.0,0.0,39.3,19.2,255.3,1010.9,69.5,30.8,0.28,False,False,False,False,False,True,False,False,False,False,False,14.223611111111111,False
2010-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,10.1,18.1,24.9,10.1,18.1,9.5,60.1,0.0,0,0.0,0.0,0.0,33.0,15.6,179.8,1015.4,36.2,34.9,0.32,False,False,True,False,False,False,False,False,False,False,False,14.169166666666667,False
2010-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,16.0,22.9,29.0,16.0,22.8,13.5,58.2,0.0,0,0.0,0.0,0.0,37.0,17.4,201.2,1018.5,16.1,40.1,0.35,True,False,False,False,False,False,False,False,False,False,False,14.114166666666666,False
2010-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,18.0,24.1,30.0,18.0,24.1,14.8,57.7,0.0,0,0.0,0.0,0.0,31.8,14.2,241.2,1022.2,2.8,42.0,0.39,True,False,False,False,False,False,False,False,False,False,False,14.059444444444445,False
2010-08-22,93.338,24.648,36885.02,411.4,0.0,54.0,300.0,28.2,19.5,23.8,28.6,19.5,23.9,16.7,65.5,0.0,0,0.0,0.0,0.0,33.0,15.2,205.0,1015.9,39.9,39.7,0.42,False,False,True,False,False,False,False,False,False,False,False,14.00388888888889,False
2010-08-23,765.658,206.796,348545.41,3352.2,0.0,565.0,6106.0,23.5,18.3,21.4,23.5,18.3,21.4,16.4,73.6,4.344,100,25.0,0.0,0.0,45.6,23.4,221.7,1006.2,76.0,36.9,0.46,False,False,False,False,False,True,False,False,False,False,False,13.948055555555555,False
2010-08-24,722.948,175.458,347915.75,3247.0,0.0,541.0,5712.0,20.7,13.2,17.7,20.7,13.2,17.7,9.4,60.1,0.006,100,4.17,0.0,0.0,40.6,21.7,265.7,1013.3,62.4,41.4,0.5,False,False,False,False,False,True,False,False,False,False,False,13.8925,False
2010-08-25,980.408,161.132,347207.48,4240.6,969.0,522.0,8959.0,21.9,14.6,18.3,21.9,14.6,18.3,10.3,60.3,0.0,0,0.0,0.0,0.0,35.6,18.5,190.5,1016.6,77.4,40.9,0.52,False,False,True,False,False,False,False,False,False,False,False,13.83611111111111,False
2010-08-26,757.252,178.094,348211.89,3312.8,0.0,538.0,5078.0,25.3,19.7,21.8,25.3,19.7,21.8,17.6,77.2,0.878,100,12.5,0.0,0.0,35.3,14.6,204.1,1010.1,84.9,40.0,0.56,False,False,False,False,False,True,False,False,False,False,False,13.779722222222222,False
2010-08-27,2030.65,304.318,346837.62,8631.4,930.0,7583.0,12707.0,24.4,16.0,20.2,24.4,16.0,20.2,16.0,77.5,1.177,100,20.83,0.0,0.0,45.3,23.1,263.8,1007.3,86.7,30.0,0.59,False,False,False,False,False,True,False,False,False,False,False,13.723333333333333,False
2010-08-28,1442.856,237.504,349294.84,6165.8,2086.0,549.0,12983.0,20.3,12.9,16.5,20.3,12.9,16.5,8.9,62.9,0.208,100,8.33,0.0,0.0,34.4,18.5,311.2,1020.5,37.7,37.8,0.63,False,False,False,False,False,True,False,False,False,False,False,13.666666666666666,False
2010-08-29,1668.48,191.694,347051.44,7110.4,3005.0,534.0,13095.0,19.3,11.8,15.4,19.3,11.8,15.4,8.9,66.5,0.005,100,4.17,0.0,0.0,53.6,26.6,276.4,1019.3,62.8,39.8,0.66,False,False,False,False,False,True,False,False,False,False,False,13.609444444444444,False
2010-08-30,1494.802,180.656,347579.13,6310.8,940.0,1470.0,11790.0,17.8,10.2,14.1,17.8,10.2,14.1,8.3,69.6,1.355,100,12.5,0.0,0.0,44.4,22.9,322.7,1021.1,42.9,38.4,0.69,False,False,False,False,False,True,False,False,False,False,False,13.552222222222222,False
2010-08-31,1365.106,168.46,347317.04,5909.0,2099.0,1723.0,7958.0,20.2,10.4,15.3,20.2,10.4,15.3,7.9,64.0,0.015,100,4.17,0.0,0.0,31.6,16.3,31.8,1024.3,14.6,37.4,0.73,False,False,False,True,False,False,False,False,False,False,False,13.495277777777778,False
2010-09-01,1593.318,180.18,347418.49,6756.0,1947.0,1194.0,13990.0,22.1,11.4,17.1,22.1,11.4,17.1,8.0,57.4,0.0,0,0.0,0.0,0.0,40.2,21.7,56.2,1019.1,6.8,31.2,0.75,True,False,False,False,False,False,False,False,False,False,False,13.437777777777777,False
2010-09-02,1392.492,170.312,346958.95,5887.8,929.0,500.0,11785.0,23.4,12.8,17.9,23.4,12.8,17.9,9.4,59.6,0.0,0,0.0,0.0,0.0,31.7,17.3,45.2,1017.5,22.6,31.8,0.8,False,False,True,False,False,False,False,False,False,False,False,13.38,False
2010-09-03,1346.414,168.596,346368.49,5721.8,940.0,523.0,9747.0,23.7,12.3,18.2,23.7,12.3,18.2,10.2,61.8,0.0,0,0.0,0.0,0.0,25.3,12.4,38.0,1019.0,1.1,22.0,0.83,True,False,False,False,False,False,False,False,False,False,False,13.322222222222223,False
2010-09-04,1743.84,218.024,347186.8,7449.8,2605.0,734.0,13241.0,22.2,13.2,17.8,22.2,13.2,17.8,10.3,62.9,0.0,0,0.0,0.0,0.0,27.9,12.7,32.6,1019.6,24.3,18.8,0.86,False,False,True,False,False,False,False,False,False,False,False,13.264444444444445,False
2010-09-05,1323.018,187.01,348682.47,5707.8,1609.0,2732.0,7471.0,24.3,13.1,18.6,24.3,13.1,18.6,9.4,57.1,0.0,0,0.0,0.0,0.0,25.9,13.6,78.6,1018.3,15.1,30.4,0.9,True,False,False,False,False,False,False,False,False,False,False,13.206388888888888,False
2010-09-06,1422.876,161.204,348252.12,6058.0,3164.0,532.0,10174.0,20.4,14.7,17.3,20.4,14.7,17.3,10.9,66.3,0.217,100,12.5,0.0,0.0,35.3,15.2,105.8,1010.0,59.5,39.2,0.93,False,False,False,False,False,True,False,False,False,False,False,13.148333333333333,False
2010-09-07,1451.854,167.962,347436.23,6202.2,1929.0,922.0,11829.0,20.6,14.3,17.5,20.6,14.3,17.5,12.9,75.6,1.01,100,12.5,0.0,0.0,22.3,12.1,179.2,1003.0,82.4,33.3,0.97,False,False,False,False,False,True,False,False,False,False,False,13.09,False
2010-09-08,1303.812,171.182,347016.97,5575.8,1.0,495.0,7478.0,16.8,13.3,15.3,16.8,13.3,15.3,13.4,88.4,8.666,100,62.5,0.0,0.0,41.6,21.8,271.2,1002.4,86.9,22.1,0.0,False,False,False,False,False,True,False,False,False,False,False,13.031666666666666,False
2010-09-09,1238.714,167.954,346468.63,5330.4,1813.0,2128.0,7016.0,19.3,12.6,15.5,19.3,12.6,15.5,12.5,83.1,4.199,100,25.0,0.0,0.0,30.5,12.2,274.5,1016.0,60.8,26.4,0.03,False,False,False,False,False,True,False,False,False,False,False,12.973055555555556,False
2010-09-10,1328.108,200.052,348218.21,5647.0,966.0,654.0,10773.0,22.0,11.8,16.6,22.0,11.8,16.6,11.4,73.8,0.102,100,12.5,0.0,0.0,28.7,12.0,233.7,1022.4,23.2,35.2,0.07,False,False,False,False,False,True,False,False,False,False,False,12.914444444444445,False
2010-09-11,1463.31,235.63,348005.88,6209.2,930.0,1427.0,8996.0,24.6,12.5,18.5,24.6,12.5,18.5,12.0,68.3,0.0,0,0.0,0.0,0.0,29.1,13.4,185.7,1019.0,28.9,43.0,0.1,False,False,True,False,False,False,False,False,False,False,False,12.856111111111112,False
2010-09-12,1612.092,201.358,347932.4,6848.2,1805.0,2080.0,8891.0,20.9,14.5,17.4,20.9,14.5,17.4,11.8,71.2,0.024,100,4.17,0.0,0.0,35.7,21.1,329.0,1021.5,54.1,35.5,0.13,False,False,False,False,False,True,False,False,False,False,False,12.797222222222222,False
2010-09-13,1076.32,189.798,347263.59,4667.2,1301.0,798.0,6710.0,21.3,11.2,16.1,21.3,11.2,16.1,9.4,67.5,0.09,100,8.33,0.0,0.0,27.2,12.2,280.6,1028.1,34.7,38.9,0.17,False,False,False,False,False,True,False,False,False,False,False,12.738333333333333,False
2010-09-14,1430.678,197.004,346955.5,6101.8,1874.0,2705.0,10270.0,23.1,14.0,18.0,23.1,14.0,18.0,10.0,61.0,0.0,0,0.0,0.0,0.0,36.8,17.6,240.3,1023.6,53.7,35.5,0.2,False,False,True,False,False,False,False,False,False,False,False,12.679444444444444,False
2010-09-15,986.094,219.558,347467.36,4252.6,0.0,898.0,6018.0,18.9,13.4,16.4,18.9,13.4,16.4,9.9,67.1,5.67,100,20.83,0.0,0.0,40.6,18.4,259.2,1015.9,80.5,33.9,0.25,False,False,False,False,False,True,False,False,False,False,False,12.620555555555555,False
2010-09-16,1339.738,171.35,346192.95,5665.0,1038.0,739.0,10310.0,18.8,10.6,14.6,18.8,10.6,14.6,8.0,65.6,0.0,0,0.0,0.0,0.0,36.4,15.3,255.6,1014.0,56.8,39.6,0.27,False,False,True,False,False,False,False,False,False,False,False,12.561666666666667,False
2010-09-17,1497.608,196.642,346773.42,6376.0,1954.0,5496.0,9727.0,18.0,9.5,13.5,18.0,9.0,13.5,7.3,68.5,0.087,100,4.17,0.0,0.0,30.2,16.1,319.2,1016.5,24.5,37.9,0.3,False,False,False,False,False,True,False,False,False,False,False,12.5025,False
2010-09-18,1247.946,161.978,347845.07,5273.8,982.0,754.0,11779.0,17.2,7.3,12.4,17.2,7.3,12.4,4.8,62.4,0.0,0,0.0,0.0,0.0,25.7,11.4,331.9,1020.1,16.6,40.0,0.33,True,False,False,False,False,False,False,False,False,False,False,12.44361111111111,False
2010-09-19,919.6,147.406,348064.28,3904.6,0.0,1307.0,5156.0,20.5,6.6,13.3,20.5,6.6,13.3,5.4,62.0,0.0,0,0.0,0.0,0.0,22.9,10.8,236.3,1019.5,9.3,36.4,0.37,True,False,False,False,False,False,False,False,False,False,False,12.384166666666667,False
2010-09-20,1682.832,195.214,347750.98,7179.8,3323.0,766.0,13262.0,22.1,8.7,15.4,22.1,8.4,15.3,6.1,56.9,0.0,0,0.0,0.0,0.0,19.7,8.6,201.5,1017.4,14.1,42.5,0.4,True,False,False,False,False,False,False,False,False,False,False,12.325,False
2010-09-21,1111.376,179.714,346922.85,4768.6,0.0,679.0,7969.0,23.4,10.7,17.0,23.4,10.7,17.0,7.5,55.7,0.0,0,0.0,0.0,0.0,23.4,11.9,76.6,1019.0,1.2,35.8,0.43,True,False,False,False,False,False,False,False,False,False,False,12.266111111111112,False
2010-09-22,1510.394,188.33,346543.24,6434.0,2472.0,1167.0,11768.0,26.3,10.6,18.5,26.3,10.6,18.5,9.4,58.8,0.0,0,0.0,0.0,0.0,20.8,8.4,155.5,1018.5,3.3,33.4,0.47,True,False,False,False,False,False,False,False,False,False,False,12.206666666666667,False
2010-09-23,1449.862,164.938,346643.28,6088.0,1021.0,755.0,12002.0,22.9,14.2,18.3,22.9,14.2,18.3,11.8,66.6,0.0,0,0.0,0.0,0.0,36.8,16.5,192.6,1011.4,48.9,35.1,0.5,False,False,True,False,False,False,False,False,False,False,False,12.1475,False
2010-09-24,1327.992,185.256,346447.76,5650.0,1739.0,773.0,8666.0,17.2,13.0,14.5,17.2,13.0,14.5,12.0,85.3,13.295,100,50.0,0.0,0.0,32.8,16.0,279.4,1004.6,87.6,24.9,0.54,False,False,False,False,False,True,False,False,False,False,False,12.088333333333333,False
2010-09-25,106.006,28.524,56822.93,458.4,0.0,150.0,896.0,13.7,9.7,11.9,13.7,7.8,11.8,7.2,73.6,0.66,100,25.0,0.0,0.0,44.2,20.8,336.5,1012.0,75.3,34.5,0.57,False,False,False,False,False,True,False,False,False,False,False,12.028888888888888,False
2010-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.2,9.9,13.0,4.7,9.1,6.4,78.9,7.563,100,25.0,0.0,0.0,44.8,23.0,282.2,1011.9,74.9,28.8,0.61,False,False,False,False,False,True,False,False,False,False,False,11.969722222222222,False
2010-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,9.1,10.7,13.2,7.6,10.3,7.5,81.6,3.483,100,8.33,0.0,0.0,29.5,12.3,312.7,1011.8,82.8,25.8,0.64,False,False,False,False,False,True,False,False,False,False,False,11.910277777777777,False
2010-09-28,470.426,25.84,68950.5,1966.6,944.0,181.0,902.0,15.2,9.2,12.6,15.2,9.2,12.6,9.7,82.7,0.0,0,0.0,0.0,0.0,23.3,10.1,274.6,1017.5,93.5,14.9,0.67,False,True,False,False,False,False,False,False,False,False,False,11.851111111111111,False
2010-09-29,1684.426,139.41,347361.71,7026.0,1579.0,648.0,13047.0,18.5,12.5,15.6,18.5,12.5,15.6,11.2,76.2,0.006,100,4.17,0.0,0.0,18.6,10.2,224.2,1018.8,87.8,23.2,0.71,False,False,False,False,False,True,False,False,False,False,False,11.791944444444445,False
2010-09-30,1248.278,153.236,348923.22,5190.0,0.0,771.0,7988.0,16.8,12.3,14.2,16.8,12.3,14.2,10.2,77.6,2.535,100,25.0,0.0,0.0,25.6,13.3,264.2,1016.3,78.2,27.5,0.74,False,False,False,False,False,True,False,False,False,False,False,11.7325,False
2010-10-01,1504.82,157.784,346754.85,6296.6,1752.0,724.0,11307.0,16.7,9.3,12.5,16.7,8.2,12.4,10.2,86.3,5.548,100,33.33,0.0,0.0,46.6,22.3,177.1,1012.3,73.2,17.0,0.75,False,False,False,False,False,True,False,False,False,False,False,11.673333333333334,False
2010-10-02,1923.254,166.086,346612.98,8041.4,3972.0,741.0,13532.0,20.1,13.4,16.8,20.1,13.4,16.8,14.1,84.5,4.092,100,33.33,0.0,0.0,46.4,20.8,186.4,1008.3,89.3,30.5,0.81,False,False,False,False,False,True,False,False,False,False,False,11.614444444444445,False
2010-10-03,1830.684,202.814,348383.29,7773.8,5000.0,2564.0,7738.0,24.0,14.6,19.1,24.0,14.6,19.1,12.8,68.6,1.478,100,8.33,0.0,0.0,50.9,22.4,173.1,1001.9,45.3,34.1,0.85,False,False,False,False,False,True,False,False,False,False,False,11.555277777777778,False
2010-10-04,1775.96,187.584,346494.9,7485.0,1709.0,722.0,8252.0,18.0,14.3,16.7,18.0,14.3,16.7,14.1,84.9,2.482,100,29.17,0.0,0.0,34.1,13.5,137.1,998.4,83.4,29.3,0.88,False,False,False,False,False,True,False,False,False,False,False,11.49638888888889,False
2010-10-05,1854.624,212.642,345483.36,7807.8,0.0,3012.0,12037.0,16.6,12.0,14.7,16.6,12.0,14.7,13.1,90.6,1.086,100,37.5,0.0,0.0,38.9,17.0,197.5,1005.8,97.2,24.3,0.92,False,False,False,False,True,False,False,False,False,False,False,11.437222222222223,False
2010-10-06,1315.456,140.568,347437.8,5494.4,1016.0,527.0,8055.0,17.9,14.6,15.8,17.9,14.6,15.8,13.2,84.8,0.245,100,20.83,0.0,0.0,29.5,13.7,186.6,1010.1,81.7,33.8,0.95,False,False,False,False,False,True,False,False,False,False,False,11.378055555555555,False
2010-10-07,1809.954,180.096,347911.54,7614.2,2159.0,543.0,12666.0,21.9,14.7,17.3,21.9,14.7,17.3,13.4,78.5,0.015,100,4.17,0.0,0.0,29.8,13.8,72.6,1016.3,63.3,25.2,0.0,False,False,False,False,False,True,False,False,False,False,False,11.319444444444445,False
2010-10-08,1510.456,200.616,347014.36,6384.2,964.0,710.0,9927.0,22.3,13.6,17.5,22.3,13.6,17.5,13.6,78.9,0.123,100,8.33,0.0,0.0,20.0,10.4,90.4,1014.5,14.8,16.3,0.02,False,False,False,True,False,False,False,False,False,False,False,11.260555555555555,False
2010-10-09,1611.78,254.02,345885.75,6827.0,959.0,1585.0,13132.0,23.2,14.0,18.3,23.2,14.0,18.3,13.9,77.2,0.015,100,4.17,0.0,0.0,27.0,14.0,102.6,1012.2,0.0,16.9,0.05,False,False,False,True,False,False,False,False,False,False,False,11.201944444444445,False
2010-10-10,1998.904,327.446,346092.98,8522.2,3325.0,773.0,10297.0,19.0,12.4,15.6,19.0,12.4,15.6,10.1,71.2,0.021,100,8.33,0.0,0.0,40.7,21.4,62.2,1007.9,0.4,21.0,0.09,False,False,False,True,False,False,False,False,False,False,False,11.143055555555556,False
2010-10-11,1622.59,268.53,345493.72,6941.4,1007.0,5006.0,8734.0,20.1,10.1,14.2,20.1,10.1,14.2,3.7,50.5,0.0,0,0.0,0.0,0.0,49.8,25.9,34.2,1010.1,2.0,33.4,0.12,True,False,False,False,False,False,False,False,False,False,False,11.084444444444445,False
2010-10-12,1579.692,170.268,345975.37,6741.2,1104.0,780.0,9812.0,16.4,7.5,11.7,16.4,5.0,11.1,4.4,62.1,0.0,0,0.0,0.0,0.0,41.4,21.5,19.5,1015.0,0.0,13.8,0.15,True,False,False,False,False,False,False,False,False,False,False,11.025833333333333,False
2010-10-13,2073.886,172.644,346751.02,8662.8,1988.0,611.0,16593.0,13.5,5.4,9.2,13.5,1.6,7.5,4.5,73.1,0.0,0,0.0,0.0,0.0,38.7,20.2,11.7,1016.3,12.7,15.4,0.18,True,False,False,False,False,False,False,False,False,False,False,10.967777777777778,False
2010-10-14,2135.122,215.944,346900.63,9016.0,2583.0,2441.0,14239.0,14.1,6.4,9.9,14.1,3.9,8.7,4.6,71.0,0.015,100,4.17,0.0,0.0,33.4,17.1,15.2,1017.6,17.8,12.2,0.25,False,False,False,True,False,False,False,False,False,False,False,10.909444444444444,False
2010-10-15,1596.324,201.54,346744.72,6751.2,712.0,827.0,10786.0,12.9,10.2,11.0,12.9,10.2,11.0,7.1,77.6,0.399,100,8.33,0.0,0.0,23.1,12.2,23.3,1016.9,97.2,9.6,0.25,False,False,False,False,True,False,False,False,False,False,False,10.851666666666667,False
2010-10-16,1000.014,167.938,348361.19,4228.0,0.0,645.0,7656.0,12.9,7.5,10.4,12.9,4.5,9.3,6.9,79.7,3.235,100,41.67,0.0,0.0,49.7,25.8,343.7,1014.8,77.1,24.5,0.28,False,False,False,False,False,True,False,False,False,False,False,10.793333333333333,False
2010-10-17,1047.382,185.494,348877.19,4412.2,995.0,666.0,4681.0,7.9,3.7,6.2,5.6,0.1,3.2,2.1,75.1,0.0,0,0.0,0.0,0.0,44.8,22.2,9.4,1022.5,82.7,24.3,0.32,False,False,True,False,False,False,False,False,False,False,False,10.735833333333334,False
2010-10-18,2713.884,261.184,348215.3,11380.8,2234.0,10218.0,16382.0,12.9,3.2,8.3,12.9,1.4,7.6,2.7,68.8,0.087,100,4.17,0.0,0.0,23.4,11.2,285.1,1023.4,62.1,16.5,0.35,False,False,False,False,False,True,False,False,False,False,False,10.678055555555556,False
2010-10-19,1925.978,219.57,348354.41,8140.4,1025.0,4110.0,9461.0,13.0,8.1,10.5,13.0,5.8,9.7,7.5,82.3,0.58,100,16.67,0.0,0.0,40.8,20.5,255.0,1013.4,93.3,18.4,0.38,False,False,False,False,True,False,False,False,False,False,False,10.620833333333334,False
2010-10-20,1727.964,162.564,348837.3,7248.4,2154.0,690.0,10330.0,10.6,5.5,8.0,10.6,3.5,6.1,2.6,70.4,0.3,100,16.67,0.0,0.0,46.2,23.4,307.8,1017.5,64.1,38.1,0.41,False,False,False,False,False,True,False,False,False,False,False,10.563333333333333,False
2010-10-21,1355.198,181.434,350600.29,5683.4,755.0,691.0,6757.0,10.6,0.7,5.2,10.6,0.7,4.9,-1.5,64.8,0.0,0,0.0,0.0,0.0,18.4,8.1,214.7,1026.5,35.7,33.7,0.45,False,False,True,False,False,False,False,False,False,False,False,10.50611111111111,False
2010-10-22,1668.892,148.522,349629.41,6887.8,1106.0,478.0,12697.0,10.8,2.2,5.6,10.8,1.4,5.3,-0.8,64.8,0.0,0,0.0,0.0,0.0,14.3,6.9,173.1,1022.5,60.9,28.4,0.48,False,False,True,False,False,False,False,False,False,False,False,10.449444444444444,False
2010-10-23,2293.236,213.112,348830.69,9633.2,3737.0,3883.0,13465.0,11.8,2.1,6.3,11.8,0.2,4.4,3.1,80.3,3.765,100,16.67,0.0,0.0,53.6,21.7,211.3,1011.9,80.7,23.6,0.5,False,False,False,False,False,True,False,False,False,False,False,10.392777777777777,False
2010-10-24,2390.548,269.228,349708.14,10031.0,1982.0,7541.0,13237.0,10.8,5.2,7.9,10.8,4.0,6.4,4.4,79.1,0.071,100,4.17,0.0,0.0,31.7,15.2,312.9,1013.1,50.9,34.5,0.55,False,False,False,False,False,True,False,False,False,False,False,10.336388888888889,False
2010-10-25,1163.292,159.328,349064.86,4884.8,0.0,541.0,6748.0,10.9,4.6,7.1,10.9,1.6,4.9,2.6,73.9,0.086,100,8.33,0.0,0.0,40.4,22.0,355.7,1025.0,43.9,40.3,0.58,False,False,False,False,False,True,False,False,False,False,False,10.280555555555555,False
2010-10-26,945.904,173.266,352642.98,3960.6,0.0,2488.0,4989.0,11.5,1.8,6.7,11.5,1.7,6.1,1.6,72.1,0.087,100,4.17,0.0,0.0,24.0,12.7,204.1,1029.8,61.0,22.4,0.62,False,False,False,False,False,True,False,False,False,False,False,10.224722222222223,False
2010-10-27,1260.278,153.832,354396.54,5217.0,0.0,2058.0,8269.0,13.7,7.8,10.1,13.7,6.1,9.4,1.6,56.4,0.0,0,0.0,0.0,0.0,31.8,17.4,197.2,1024.7,76.0,31.6,0.65,False,False,True,False,False,False,False,False,False,False,False,10.168888888888889,False
2010-10-28,1463.326,187.24,354605.61,6048.2,1103.0,2627.0,9087.0,13.2,9.1,10.6,13.2,7.1,10.0,7.7,82.8,0.28,100,8.33,0.0,0.0,28.4,14.6,196.2,1021.7,87.7,16.8,0.69,False,False,False,False,False,True,False,False,False,False,False,10.113888888888889,False
2010-10-29,1204.422,195.72,353870.07,5057.2,1075.0,726.0,3911.0,15.2,8.4,11.8,15.2,6.7,11.1,6.3,70.8,0.0,0,0.0,0.0,0.0,31.7,17.7,159.8,1008.7,80.6,33.2,0.72,False,False,True,False,False,False,False,False,False,False,False,10.05888888888889,False
2010-10-30,2152.7,195.32,350305.01,8969.8,2353.0,614.0,15303.0,14.7,9.6,12.1,14.7,8.2,12.0,9.1,82.3,6.697,100,33.33,0.0,0.0,44.6,21.4,190.2,1002.3,70.1,28.5,0.75,False,False,False,False,False,True,False,False,False,False,False,10.004166666666666,False
